content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Agak kecewa sama servernya, sinyal sudah lumayan kencang tapi untuk masuk cukup lama, saran sih kembangin bagian servernya biar lebih nyaman, percuma juga kan kalau tampilan bagus tapi gak bisa digunakan secara maksimal",2,Negatif,agak kecewa sama servernya sinyal sudah lumayan kencang tapi untuk masuk cukup lama saran sih kembangin bagian servernya biar lebih nyaman percuma juga kan kalau tampilan bagus tapi gak bisa digunakan secara maksimal,kecewa servernya sinyal lumayan kencang masuk saran sih kembangin servernya biar nyaman tampilan bagus gak maksimal,"['kecewa', 'servernya', 'sinyal', 'lumayan', 'kencang', 'masuk', 'saran', 'sih', 'kembangin', 'servernya', 'biar', 'nyaman', 'tampilan', 'bagus', 'gak', 'maksimal']",kecewa servernya sinyal lumayan kencang masuk saran sih kembangin servernya biar nyaman tampil bagus gak maksimal
"Aplikasi penipu gak ada tidakan dari transaksi yg tidak masuk, transaksi berhasil tpi saldo tidak masuk. Stop pakai APP DANA ini sebelum makin banyak korban",1,Negatif,aplikasi penipu gak ada tidakan dari transaksi yg tidak masuk transaksi berhasil tpi saldo tidak masuk stop pakai app dana ini sebelum makin banyak korban,aplikasi penipu gak tidakan transaksi yg masuk transaksi berhasil tpi saldo masuk stop pakai app dana korban,"['aplikasi', 'penipu', 'gak', 'tidakan', 'transaksi', 'yg', 'masuk', 'transaksi', 'berhasil', 'tpi', 'saldo', 'masuk', 'stop', 'pakai', 'app', 'dana', 'korban']",aplikasi tipu gak tidak transaksi yg masuk transaksi hasil tpi saldo masuk stop pakai app dana korban
"Saya merasa sangat kecewa sekali, kenapa DANA saya tidak bisa lagi melakukan transaksi pengiriman,selalu minta di upgrade ke premium,dan selalu gagal,tidak ada tanggapan serta tidak ada proses, padahal sbelumnya saya sudah berhasil upgrade ke premium, dan itu hanya bisa di gunakan 3x transaksi pengiriman saja, ttapi sekarang sudah tidak bisa lagi. Padahal saya sudah melalui pusat resolusi, mengirim data yg di minta,tetapi slalu disuruh menunggu 3-5 hari,bahkan sampai sekarang udah 23 hari,NIHIL.",1,Negatif,saya merasa sangat kecewa sekali kenapa dana saya tidak bisa lagi melakukan transaksi pengirimanselalu minta di upgrade ke premiumdan selalu gagaltidak ada tanggapan serta tidak ada proses padahal sbelumnya saya sudah berhasil upgrade ke premium dan itu hanya bisa di gunakan x transaksi pengiriman saja ttapi sekarang sudah tidak bisa lagi padahal saya sudah melalui pusat resolusi mengirim data yg di mintatetapi slalu disuruh menunggu  haribahkan sampai sekarang udah  harinihil,kecewa dana transaksi pengirimanselalu upgrade premiumdan gagaltidak tanggapan proses sbelumnya berhasil upgrade premium x transaksi pengiriman ttapi pusat resolusi mengirim data yg mintatetapi slalu disuruh menunggu haribahkan udah harinihil,"['kecewa', 'dana', 'transaksi', 'pengirimanselalu', 'upgrade', 'premiumdan', 'gagaltidak', 'tanggapan', 'proses', 'sbelumnya', 'berhasil', 'upgrade', 'premium', 'x', 'transaksi', 'pengiriman', 'ttapi', 'pusat', 'resolusi', 'mengirim', 'data', 'yg', 'mintatetapi', 'slalu', 'disuruh', 'menunggu', 'haribahkan', 'udah', 'harinihil']",kecewa dana transaksi pengirimanselalu upgrade premiumdan gagaltidak tanggap proses sbelumnya hasil upgrade premium x transaksi kirim ttapi pusat resolusi kirim data yg mintatetapi slalu suruh tunggu haribahkan udah harinihil
Pengiriman gak bisa mulu...terlalu sering aktif katanya. Padahal masih baru update Lemotnya...luar biasa...padahal baru top up,2,Negatif,pengiriman gak bisa muluterlalu sering aktif katanya padahal masih baru update lemotnyaluar biasapadahal baru top up,pengiriman gak muluterlalu aktif update lemotnyaluar biasapadahal top up,"['pengiriman', 'gak', 'muluterlalu', 'aktif', 'update', 'lemotnyaluar', 'biasapadahal', 'top', 'up']",kirim gak muluterlalu aktif update lemotnyaluar biasapadahal top up
Parah.. mau pindah akun aja susah banget.. ada layanan live chat tapi gak guna penanganan lama di bales.. dan gak pernah sampai selesai.. memaksa orang supaya telpon cs nya.. pake pulsa.. dan penanganan lama.. harus habiskan puluhan ribu pulsa baru masalah terselesaikan.. hati2 pakai Dana.. susah ngelapor keluhan.. 👎👎👎 gak profesional..,1,Negatif,parah mau pindah akun aja susah banget ada layanan live chat tapi gak guna penanganan lama di bales dan gak pernah sampai selesai memaksa orang supaya telpon cs nya pake pulsa dan penanganan lama harus habiskan puluhan ribu pulsa baru masalah terselesaikan hati pakai dana susah ngelapor keluhan  gak profesional,parah pindah akun aja susah banget layanan live chat gak penanganan bales gak selesai memaksa orang telpon cs nya pake pulsa penanganan habiskan puluhan ribu pulsa terselesaikan hati pakai dana susah ngelapor keluhan gak profesional,"['parah', 'pindah', 'akun', 'aja', 'susah', 'banget', 'layanan', 'live', 'chat', 'gak', 'penanganan', 'bales', 'gak', 'selesai', 'memaksa', 'orang', 'telpon', 'cs', 'nya', 'pake', 'pulsa', 'penanganan', 'habiskan', 'puluhan', 'ribu', 'pulsa', 'terselesaikan', 'hati', 'pakai', 'dana', 'susah', 'ngelapor', 'keluhan', 'gak', 'profesional']",parah pindah akun aja susah banget layan live chat gak tangan bales gak selesai paksa orang telpon cs nya pake pulsa tangan habis puluh ribu pulsa selesai hati pakai dana susah ngelapor keluh gak profesional
"Aplikasi bobrok! Gw mau tf aja sampe nunggu sejam baru bisa. Pantes ratingnya jelek skrg, udh gitu komentar ig di matiin. Parah bener nih aplikasi. Gamau tanggung jawab. Mending jangan dipake ini aplikasi, daripada duit kalian nyangkut.",1,Negatif,aplikasi bobrok gw mau tf aja sampe nunggu sejam baru bisa pantes ratingnya jelek skrg udh gitu komentar ig di matiin parah bener nih aplikasi gamau tanggung jawab mending jangan dipake ini aplikasi daripada duit kalian nyangkut,aplikasi bobrok gw tf aja sampe nunggu sejam pantes ratingnya jelek skrg udh gitu komentar ig matiin parah bener nih aplikasi gamau tanggung mending dipake aplikasi duit nyangkut,"['aplikasi', 'bobrok', 'gw', 'tf', 'aja', 'sampe', 'nunggu', 'sejam', 'pantes', 'ratingnya', 'jelek', 'skrg', 'udh', 'gitu', 'komentar', 'ig', 'matiin', 'parah', 'bener', 'nih', 'aplikasi', 'gamau', 'tanggung', 'mending', 'dipake', 'aplikasi', 'duit', 'nyangkut']",aplikasi bobrok gw tf aja sampe nunggu jam pantes ratingnya jelek skrg udh gitu komentar ig matiin parah bener nih aplikasi gamau tanggung mending dipake aplikasi duit nyangkut
Aplikasi ini..semakin hari semakin berat dan susah untuk di buka.klu kalian masih mau pakai aplikasi ini..buang hp jadulnya..ganti yg baru buat sesuaikan,2,Negatif,aplikasi inisemakin hari semakin berat dan susah untuk di bukaklu kalian masih mau pakai aplikasi inibuang hp jadulnyaganti yg baru buat sesuaikan,aplikasi inisemakin berat susah bukaklu pakai aplikasi inibuang hp jadulnyaganti yg sesuaikan,"['aplikasi', 'inisemakin', 'berat', 'susah', 'bukaklu', 'pakai', 'aplikasi', 'inibuang', 'hp', 'jadulnyaganti', 'yg', 'sesuaikan']",aplikasi inisemakin berat susah bukaklu pakai aplikasi inibuang hp jadulnyaganti yg sesuai
"Kecewa sama aplikasi dana, bertahun-tahun pakai ga ada masalah sama sekali giliran topup nominal besar saldo tidak masuk ke akun dana, terus coba top up lagi dgn nominal 20rb masuk, saldo mbanking sudah berkurang, sudah chat via email sama diana lewat akun dana juga sangat lama responnya 🥺🥺 uang yg untuk nabung tp ga masuk bgtu aja kita harus ngadu kmna kalo semua sudah dihubungi tp tak direspon??? Tlp ke 1500445 no tidak terdaftar, tolong pelayanan dipercepat karna uang itu berhargaaa🙏🙏",1,Negatif,kecewa sama aplikasi dana bertahuntahun pakai ga ada masalah sama sekali giliran topup nominal besar saldo tidak masuk ke akun dana terus coba top up lagi dgn nominal rb masuk saldo mbanking sudah berkurang sudah chat via email sama diana lewat akun dana juga sangat lama responnya  uang yg untuk nabung tp ga masuk bgtu aja kita harus ngadu kmna kalo semua sudah dihubungi tp tak direspon tlp ke  no tidak terdaftar tolong pelayanan dipercepat karna uang itu berhargaaa,kecewa aplikasi dana bertahuntahun pakai ga giliran topup nominal saldo masuk akun dana coba top up dgn nominal rb masuk saldo mbanking berkurang chat via email diana akun dana responnya uang yg nabung tp ga masuk bgtu aja ngadu kmna kalo dihubungi tp direspon tlp no terdaftar tolong pelayanan dipercepat karna uang berhargaaa,"['kecewa', 'aplikasi', 'dana', 'bertahuntahun', 'pakai', 'ga', 'giliran', 'topup', 'nominal', 'saldo', 'masuk', 'akun', 'dana', 'coba', 'top', 'up', 'dgn', 'nominal', 'rb', 'masuk', 'saldo', 'mbanking', 'berkurang', 'chat', 'via', 'email', 'diana', 'akun', 'dana', 'responnya', 'uang', 'yg', 'nabung', 'tp', 'ga', 'masuk', 'bgtu', 'aja', 'ngadu', 'kmna', 'kalo', 'dihubungi', 'tp', 'direspon', 'tlp', 'no', 'terdaftar', 'tolong', 'pelayanan', 'dipercepat', 'karna', 'uang', 'berhargaaa']",kecewa aplikasi dana bertahuntahun pakai ga gilir topup nominal saldo masuk akun dana coba top up dgn nominal rb masuk saldo mbanking kurang chat via email ana akun dana responnya uang yg nabung tp ga masuk bgtu aja ngadu kmna kalo hubung tp direspon tlp no daftar tolong layan cepat karna uang berhargaaa
"DANA dulu lebih baik daripada sekarang, Sering terjadinya error berkaca pengalaman teman2 saya, membuat saya tidak percaya lagi dgn aplikasi ini, mulai dari topup yg tidak kunjung ada , sampai transfer ke bank pun bermasalah ... Intinya aplikasi ini sudak tidak nyaman kala top up diatas 1 jt ... Saya user lama, pertama dana muncul di playstore ... Sejatinya bnyak kejadian2 ini terjadi update terkini, Bukannya bikin nyaman malah bikin was2 dan hilang kepercayaan . Enakan DANA dulu,",1,Negatif,dana dulu lebih baik daripada sekarang sering terjadinya error berkaca pengalaman teman saya membuat saya tidak percaya lagi dgn aplikasi ini mulai dari topup yg tidak kunjung ada  sampai transfer ke bank pun bermasalah  intinya aplikasi ini sudak tidak nyaman kala top up diatas  jt  saya user lama pertama dana muncul di playstore  sejatinya bnyak kejadian ini terjadi update terkini bukannya bikin nyaman malah bikin was dan hilang kepercayaan  enakan dana dulu,dana error berkaca pengalaman teman percaya dgn aplikasi topup yg kunjung transfer bank bermasalah intinya aplikasi sudak nyaman top up diatas jt user dana muncul playstore sejatinya bnyak kejadian update terkini bikin nyaman bikin was hilang kepercayaan enakan dana,"['dana', 'error', 'berkaca', 'pengalaman', 'teman', 'percaya', 'dgn', 'aplikasi', 'topup', 'yg', 'kunjung', 'transfer', 'bank', 'bermasalah', 'intinya', 'aplikasi', 'sudak', 'nyaman', 'top', 'up', 'diatas', 'jt', 'user', 'dana', 'muncul', 'playstore', 'sejatinya', 'bnyak', 'kejadian', 'update', 'terkini', 'bikin', 'nyaman', 'bikin', 'was', 'hilang', 'kepercayaan', 'enakan', 'dana']",dana error kaca alam teman percaya dgn aplikasi topup yg kunjung transfer bank masalah inti aplikasi sudak nyaman top up atas jt user dana muncul playstore sejati bnyak jadi update kini bikin nyaman bikin was hilang percaya enak dana
"penting untuk menjaga keamanan data, tapi nyatanya saya tidak bisa bertransaksi dgn sumber kartu kredit/ debit, termasuk juga fitur simpan kartu, yg paling parah saya tidak bisa akses aplikasi selalu minta pin dianggap pin salah dan jika di klik lupa pin notifikasi yg muncul adalah diminta hubungi CS, telp 1500445 tidak bisa dihubungi, Kendala sudah terjadi sejak akhir tahun lalu sampai sekarang, sudah lapor beberapa kali via ig fb live chat tidak ada solusi, yg ada fraudster telp saya",1,Negatif,penting untuk menjaga keamanan data tapi nyatanya saya tidak bisa bertransaksi dgn sumber kartu kredit debit termasuk juga fitur simpan kartu yg paling parah saya tidak bisa akses aplikasi selalu minta pin dianggap pin salah dan jika di klik lupa pin notifikasi yg muncul adalah diminta hubungi cs telp  tidak bisa dihubungi kendala sudah terjadi sejak akhir tahun lalu sampai sekarang sudah lapor beberapa kali via ig fb live chat tidak ada solusi yg ada fraudster telp saya,menjaga keamanan data bertransaksi dgn sumber kartu kredit debit fitur simpan kartu yg parah akses aplikasi pin dianggap pin salah klik lupa pin notifikasi yg muncul hubungi cs telp dihubungi kendala lapor kali via ig fb live chat solusi yg fraudster telp,"['menjaga', 'keamanan', 'data', 'bertransaksi', 'dgn', 'sumber', 'kartu', 'kredit', 'debit', 'fitur', 'simpan', 'kartu', 'yg', 'parah', 'akses', 'aplikasi', 'pin', 'dianggap', 'pin', 'salah', 'klik', 'lupa', 'pin', 'notifikasi', 'yg', 'muncul', 'hubungi', 'cs', 'telp', 'dihubungi', 'kendala', 'lapor', 'kali', 'via', 'ig', 'fb', 'live', 'chat', 'solusi', 'yg', 'fraudster', 'telp']",jaga aman data transaksi dgn sumber kartu kredit debit fitur simpan kartu yg parah akses aplikasi pin anggap pin salah klik lupa pin notifikasi yg muncul hubung cs telp hubung kendala lapor kali via ig fb live chat solusi yg fraudster telp
"Sangat tidak membantu untuk pengaduannya low respon banget . PT digital gede masih bisa kayak gini Top up saldo GK masuk"" Bukti ada komplit bos Coba langsung cek ke akun dana gw .masuk apa enggak itu top up .bukti udh di kirim beberapa kali .TPI low respon banget kinerja nya",1,Negatif,sangat tidak membantu untuk pengaduannya low respon banget  pt digital gede masih bisa kayak gini top up saldo gk masuk bukti ada komplit bos coba langsung cek ke akun dana gw masuk apa enggak itu top up bukti udh di kirim beberapa kali tpi low respon banget kinerja nya,membantu pengaduannya low respon banget pt digital gede kayak gini top up saldo gk masuk bukti komplit bos coba langsung cek akun dana gw masuk top up bukti udh kirim kali tpi low respon banget kinerja nya,"['membantu', 'pengaduannya', 'low', 'respon', 'banget', 'pt', 'digital', 'gede', 'kayak', 'gini', 'top', 'up', 'saldo', 'gk', 'masuk', 'bukti', 'komplit', 'bos', 'coba', 'langsung', 'cek', 'akun', 'dana', 'gw', 'masuk', 'top', 'up', 'bukti', 'udh', 'kirim', 'kali', 'tpi', 'low', 'respon', 'banget', 'kinerja', 'nya']",bantu adu low respon banget pt digital gede kayak gin top up saldo gk masuk bukti komplit bos coba langsung cek akun dana gw masuk top up bukti udh kirim kali tpi low respon banget kerja nya
"Saya pengguna dana sdh sangat lama. Tapi akhir2ini saya kaget dana ada PPN nya jadi males malah gede banget lagi. Blm lagi TF ke bank/sesama pengguna. Ditambah lemot, sering gagal login. Tlg di perbaiki",2,Negatif,saya pengguna dana sdh sangat lama tapi akhirini saya kaget dana ada ppn nya jadi males malah gede banget lagi blm lagi tf ke banksesama pengguna ditambah lemot sering gagal login tlg di perbaiki,pengguna dana sdh akhirini kaget dana ppn nya males gede banget blm tf banksesama pengguna ditambah lemot gagal login tlg perbaiki,"['pengguna', 'dana', 'sdh', 'akhirini', 'kaget', 'dana', 'ppn', 'nya', 'males', 'gede', 'banget', 'blm', 'tf', 'banksesama', 'pengguna', 'ditambah', 'lemot', 'gagal', 'login', 'tlg', 'perbaiki']",guna dana sdh akhirini kaget dana ppn nya males gede banget blm tf banksesama guna tambah lot gagal login tlg baik
Ga tau deh kenapa ga bisa upgrade ke dana premium. Kenapa selalu gagal pas upgrade. Nyari solusi ke pusat bantuan sesalu di balas oleh robot 🤦🏻‍♀️🤦🏻‍♀️,1,Negatif,ga tau deh kenapa ga bisa upgrade ke dana premium kenapa selalu gagal pas upgrade nyari solusi ke pusat bantuan sesalu di balas oleh robot ,ga tau deh ga upgrade dana premium gagal pas upgrade nyari solusi pusat bantuan sesalu balas robot,"['ga', 'tau', 'deh', 'ga', 'upgrade', 'dana', 'premium', 'gagal', 'pas', 'upgrade', 'nyari', 'solusi', 'pusat', 'bantuan', 'sesalu', 'balas', 'robot']",ga tau deh ga upgrade dana premium gagal pas upgrade nyari solusi pusat bantu sesalu balas robot
"Ini kenapa dari awal aman2 saja,dari upgrade premium balik non premium lagi,malah d upgrade gagal terus ,mau penarikan/transer d suruh upgrade,csnya pun g menanggapi ,perbaiki donk",1,Negatif,ini kenapa dari awal aman sajadari upgrade premium balik non premium lagimalah d upgrade gagal terus mau penarikantranser d suruh upgradecsnya pun g menanggapi perbaiki donk,aman sajadari upgrade premium non premium lagimalah d upgrade gagal penarikantranser d suruh upgradecsnya g menanggapi perbaiki donk,"['aman', 'sajadari', 'upgrade', 'premium', 'non', 'premium', 'lagimalah', 'd', 'upgrade', 'gagal', 'penarikantranser', 'd', 'suruh', 'upgradecsnya', 'g', 'menanggapi', 'perbaiki', 'donk']",aman sajadari upgrade premium non premium lagimalah d upgrade gagal penarikantranser d suruh upgradecsnya g tanggap baik donk
"Tolong dong pihak dana tambahin opsi login via email, jangan via no telp aja, resiko via no telp lebih bahaya, soalnya kalau kartu hilang susah login nya. tolong ditambahin opsi nya ya",5,Positif,tolong dong pihak dana tambahin opsi login via email jangan via no telp aja resiko via no telp lebih bahaya soalnya kalau kartu hilang susah login nya tolong ditambahin opsi nya ya,tolong dana tambahin opsi login via email via no telp aja resiko via no telp bahaya kartu hilang susah login nya tolong ditambahin opsi nya ya,"['tolong', 'dana', 'tambahin', 'opsi', 'login', 'via', 'email', 'via', 'no', 'telp', 'aja', 'resiko', 'via', 'no', 'telp', 'bahaya', 'kartu', 'hilang', 'susah', 'login', 'nya', 'tolong', 'ditambahin', 'opsi', 'nya', 'ya']",tolong dana tambahin opsi login via email via no telp aja resiko via no telp bahaya kartu hilang susah login nya tolong ditambahin opsi nya ya
