content,score,Label
"Kecewa sama ini apk, sy topup ngga masuk trus udh dilaporin memang gagal sih transaksinya dan katanya bakal refund saldo, tp dua minggu berlalu ,hampir 3minggu gada kemajuan, udh lapor juga ngga pernah direspon",2,Negatif
"sudah lama pakai aplikasi dana, semuanya oke dr awal sampai skrg dan tidak ada kendala, cuma 1 aja kecewa banget, nomor nomor rekening yg tersimpan hilang semua ketika aplikasi di paksa update... jd cukup segini rating saya utk skrg",4,Positif
"Kecewa sama pelayanan dana Top up shopee pay udh lebih dari 24 status masih menunggu saldo dah ke potong di shopee pay belum masuk chat cs'a tanggepanya kurang suruh masuk form live chat tapi ga bisa login terus saya harus gimana lagi kasih kepastian lah, makin banyak pengguna pelayanan harusnya di tingkatin bukan malah sebaliknya TOLONG DONG SEGERA DI RAPIHKAN UPDATE AJA TERUS TIAP HARI KLO BISA",1,Negatif
Kenapa sering gangguan???? Mau dipakai sulit masuk jaringan tidak ada terus padahal pake wifi internet buat lain lancar. Tolong lah dibenerin secepatnya!!!!,1,Negatif
"Apk sering error/bug, kadang tidsk bisa klik kolom buat masukan no telepon/rekening, tolong segers diperbaiki.",2,Negatif
"Ga jelas. Aplikasi kek berat banget, lemot parah. Buat buka yt resolusi 2k lncar jaya. Ini buka apk dana doang lemot kocak. Mana login pakai vermuk kgk bisa, narik dana bisnis jga kagak bisa. Sampah bet!! Update event gaje doang, kenyamanan pengguna kgk di pikirin",1,Negatif
Pihak dana tolong dong waktu itu saya pernah mau transfer ke temen terus tiba-tiba aplikasi eror tidak dapat mengirim saldo tapi ko saldo tetep kepotong sampai sekarang belom jelas kemana itu saldonya,1,Negatif
"Kecewa banget sama dana saldo hilang secara berkala tidak ada notif atau peringatan, keamanan kurang banget masa iya 1 pihak bisa ambil saldo secara otomatis dan banyak masyarakat yang mengalami nya di keterangan saldo akan kembali tapi melakukan laporan saja sangat sulit . upload foto selfi susah banget terkirim padahal sudah berbagai cara compres file foto sampai puluhan apk compres/web masih tidak bisa terkirim aneh banget kualitas foto seperti apa yg di inginkan oleh pihak dana??",1,Negatif
"Kacau dana,, akun saya lupa pin gak bisa di buka.. saya ketik lupa pin malah muter"" trus kaya gak ada sinyal. Padahal sinyal bagus.. lama"" gak kepake ini akun dana",1,Negatif
"dana sekarang makin gak bagus , selalu ngelag ,padahal sinyal bagus no kendala , tp sekarang2 dana bikin gak nyaman ketika mau tf cepet2 , malah lemot ,, saya sangat kecewa dan pihak dana , tolong di perbaiki lah untuk masalah lemot nya",1,Negatif
"knpa app DANA saya gga bsa di pake transaksi min pdahal saldo ada,,saya harus daftar dana premiun,,saya sudah daftar sudah saya penuhi persyaratan ny tp gga berhasil. mohon di bantu min trima kasiih..",1,Negatif
"Pembayaran gagal,dan sangat LAG padahal sinyal baguss dan data saya sudah lengkap semua,saldo lebih dari cukup,dan perangkat saya berprosesor Snapdragon 720G ram/rom 8/128 itupun terasa sangat berat,tolong di perbaiki,masih sama saja",1,Negatif
"Saya mau upgrede biar busa kirim uang namun karna ktp saya fhoto nya rusak gx bisa atau gagal,, lalu saya coba memakai sim A atau sim C awal nya bisa lalu di minta untuk selfi juga bisa tapi selanjut nya gx bisa kenapa kox bisa begitu mohon balas,,,",1,Negatif
Woi min anjg!!!!! Awal nya saya top up dana 110 Ribu awal nya saya buat top up free fire 50 ribu terus saya buka member ship kan tinggal 9 ribu itu saya buat top up 8000 setelah proses kok gak masuk min!!!!! Dan dana nya itu ikut kurang itu kenapa anjg!!!,1,Negatif
"Aplikasi ini tau2 akun saya ndak bisa login, keterangan akun sudah ganti orang lain, padahal tidak ngapa2in, ketik tautan juga gak pernah,dijual juga tidak, minta pin dan otp juga ga ad, ngeri apk ini, uang saya pun lenyak seketika,komplain sampai berbulan2, respon sangat buruk...",1,Negatif
"Saldo saya hilang sebesar 200rb padahal saya tidak transaksi sama sekali saya juga ga ada langganan apapun, di play store maupun situs manapun. Saldo saya hilang udah saya laporin tapi seminggu belum ada kabar diganti. Saya kasih bintang satu aja aplikasi rawan diretas. Entah diretas atau sengaja disalahgunakan sama pihak aplikasi. Hati-hati aja buat kalian yang saldo ditabung di dana. Saldo saya hilang padahal saya ga transaksi.",1,Negatif
Dulu dana adalah aplikasi favorit saya untuk rekening tanpa haru buat di bank. cuman sekarang jaif lemot bgt. mau lohin ulang lama nya minta ampun. seperti saya sudah harus menguninstal ini aplikasi dan beralih ke gopay/ovo/flip. Terimakasih atas jasa nya,1,Negatif
"Aplikasi sialan udah premium tiba-tiba ada notif gagal premium, dan waktu di upgrade ulang nggak bisa lagi alhasil duit melayang. Kalo mau nipu jangan gini caranya",1,Negatif
"Top up saldo 330.000 keterangan berhasil tapi saldo tdk bertambah, sdh komplain smp sebulan lebih gak ada respon. Yg jawab chat nya robot, suruh menunggu trs gak jelas batas waktu nya, payah....",1,Negatif
"Jangan download apk ini lgi, sblom trlambat. Ktika gk tau DANA sdang limit ada transferan yg ggal msuk, stelah DANA gk limit, saldo tidak brtambah (hilang) di rekening pengirim jga tdak balik. Pokoknya kecewa sma apk ini.",1,Negatif
"Aplikasi tidak guna.. Mau login tidak bisa kode verifikasi tidak keluar,coba login kembali tapi ""akun sementara tidak bisa lagi"". Laahh maksud nya apa udah satu abad nunggu",1,Negatif
"Haha aplikasi kaga jelas, cuma but maen slot doang.. klo punya saldo bnyak, aplg yg suka transaksi jgn pake apk ini,, top saldo udh seminggu lebih, kaga masuk2.. menu live chat kaga ada,, ada nya Diana robot tolol doang",1,Negatif
"Kok semua saldo saya hilang, pas chat sama costumer service yg nangganin masalah saya, udah di suruh ini itu pas masalah nya gk mau saya besar kan malah ada masalah baru, klo masih kayak gini saya enggak akan ragu² buat bilang sama temen² saya bahwa dana aplikasi yg enggak jelas 🤗. Mohon respon nya.",1,Negatif
"Saya sudah 2 kali beli token listrik, yang pertama gagal tapi saldo tidak d kembalikan sudah berbulan bulan, dan yg kedua token listriknya belum ada, mohon untuk diperhatikan",1,Negatif
"Kecewa bgt sm apk dana sekarang, Padahal udh di upgrade ke yg baru, knp malah tambah g bisa login ke akun nya.. Tambah lemot jg.. Top up beberapa kali juga sering g bisa",1,Negatif
Harusnya aplikasi dana menyiapkan fitur yaitu bisa membatalkan transaksi karena GK semua transaksi itu berjalan dengan lancar seperti salah nomor salah memasukan nomor rek dll..sangat disayangkan dana tidak ada dilaporkan ke pusat bantuan hanya itu itu aja jawabannya solusinya jugak gitu aja...gimana kita disuruh menghubungi nomor pengguna yang nomor telponnya udah GK aktif tapi transaksi berhasil,1,Negatif
"Parahhh!!! Makin kesini makin ga bisa dipercaya. Transaksi sudah terpotong saldo tapi belum juga masuk ke rek tujuan. 3 kali percobaan masih saja sama. Sudah melaporkan live chat 2 minggu tidak ada tanggapan, via tlpn disuruh menunggu. Hello dana tolong dibaca dan ditindak lanjuti laporan kami!!! #danaeror",1,Negatif
"Saya sdh pengguna lama kenapa saya pas logout terus saya mau login lagi kenapa kaga bisa tolong di perjelaskan kami sdh pengguna lama knp kaga bisa login lagi setelah sy logout, aduhhh parah sekarang aplikasi ini",1,Negatif
"Untuk pihak DANA saya mohon untuk segera membenarkan bug² yang ada di aplikasi DANA contohnya, saat kita keluar akun terus kita ingin masuk lagi, kenapa tidak bisa masuk ke DANA padahal no hp sudah benar",4,Positif
"Dana sekarang makin parah! Setiap melakukan pembelian dengan Dana, entah melalui web atau aplikasi yang mendukung pembayaran via Dana detail transaksi selalu tidak muncul!!! Aneh kesel makin update bukanny bagus malah ngaco!!!!!",1,Negatif
Proses pengiriman yg awal pending 7 mnt menjadi 24jam.. Sudah menunggu 24 jam lebih juga tidak di proses pengiriman nya.. Kejadian seperti ini tidak hanya sekali atau dua kali. Sudah capek juga bikin laporan yang tanggapan nya di balasBOT,1,Negatif
"Tolong dong Buat developer dana kenapa saya mendaftar dana tidak bisa,nomor hp pun belum terdaftar di akun dana manapun no saya pun tidak terblokir.soalnya saya baru mau daftar paket nomor hp itu langsung ada tulisan AKUN ANDA BELUM SIAP DI PAKAI.padahal nomor saya belum terdaftar tolong dong bantuannya buat developer",2,Negatif
"Mohon aplikasi dana nya di perbaiki kembali,karna disaat mau loginalah keluar lagi,dan di saat kita mau isi no tujuan untuk mentransfer uang malah gak bisa di masukkan no tujuan nya,tolong di perbaiki lagi, supaya semua pengguna Aplikasi Dana bisa nyaman tampa kendala apapun 🙏",1,Negatif
"Makin kesini makin buruk, login lupa pin malah suruh hubungi Diana,, tapi respon nya tidak memuaskan pin ga dapat, login pakai wajah giliran tf tidak bisa pakai wajah melainkankan pin yg lupa,, paraaaaaaah aaah",1,Negatif
"DANA UDAH GA AMAN!!, aku dan temen² aku ngalamin tiba² saldo berkurang sendiri padahal ga ada transaksi apapun, teryata itu pembayaran google langganan apa gitu, pdhl udah ku cek di google play ga ada langganan samasekali, kebetulan juga di google play ada pembayaran lewat Dana punyakuu.",1,Negatif
Server lemot .. mau transaksi kirim saldo lemot pending lama .. harus beberapa kali keluar masuk aplikasinya .. terus bank yg di tuju susah nyarinya gak ke baca .. pokoknya udah mulai mengecewakan.,1,Negatif
"Astaghirullah sebel banget, mau di upgrade biar bisa trf tapi susah nya minta ampun, padahal ktp udah jelas banget foto nya, selfi juga foto sesuai ktp, tapi tetep minta data tambahan, saya mau kirim data tambahan tapi gagaaaal teruuus, sampe cape. Mending uninstal",1,Negatif
Aplikasi sulit untuk transfer ke Bank . Update dana premium verifikasi susah bgt . Dari Ktp sampe muka gagal trus . Seharian ga berhasil .. auto uninstall nyesel :(,1,Negatif
"Saya sangat kecewa mulai dri tahun kemaren saya gk bisa melakukan transaksi. Cuma bisa nrima saja buat tf gk bisa, selalu upgrade padhal sudah upgrade berhasil tapi mau buat tf selalu upgrade gk bisa, perbaiki aplikasinya biar penggunanya lebih mudah dan gak ribet, klau bisa daftarnya gk usah menggunakan ktp, kan kadang ada ktp yg fotonya gk jelas buram rusak.",1,Negatif
"Gratis transfer antar bank di dana udh ga nambah ya skrg jadi 10x lg setiap top up dalam jumlah yg lumayan, pdhl udh pakek dana ini lama bgt. Mungkin sudah waktunya beralih.",2,Negatif
Aplikasinya bagus bisa transfer ke semua bank. Kurangnya cuman 1 ngga bisa cetak kartu debit. Kalo bisa cetak kartu debit pasti aplikasi dana aplikasi no 1,5,Positif
Sangat berguna buat payment ke semua bank apalagi setiap bulan 10 x transaksi gratis admin transfer ke semua bank.tapi akhir-akhir ini apk DANA ini sering nge lag dan sulit buka.tolong perbaiki fix dan bug agar pengguna nyaman saat membuka dan memakainya ketika mau bertransaksi payment apa pun.sekian,1,Negatif
"Top up saldo e-money, keterangan berhasil tapi saldo tidak pernah masuk. Sudah hampir 2 bulan selalu berkala melaporkan, tapi tidak juga ada solusi. Baiklah, mulai detik ini saya berhenti pakai Dana, sudah saya ikhlaskan saldo yang tidak masuk, biar itu menjadi urusan mu dengan yang diatas",1,Negatif
"Sangat jelek mau melakukan pembelian pulsa selalu gagal dengan embel"" sistem sedang sibuk"" padahal sinyal sangat bagus sangat lancar dan ini terjadi selama 3 hari lebih berturut turut apakah tidak ada perbaikan sama sekali saya kasih bintang 1 karna tidak ada perbaikan sama sekali",1,Negatif
"Semoga kedepen nya bisa ofline juga, biar ketika tf atau beli paket atau data gak mesti menggunakan data selular atau wifi, soalnya gua ngalamin mau beli paket data, sedangkan kita meski harus punya data internet dulu, apa lagi kalau keadaan darurat",5,Positif
"Maaf Dana, saya kasih bintang 1. Udh 2x kecewa, tahun lalu sya pernah install, dipersulit di upload KTP. Trus kmaren saya install lagi.. Berhasil upload KTP, pas pembayaran nunggu OTP SMS, 3 jam gamasuk² sms'y. Tolong pihak pengembang, tolong diperbaiki. CS jga tolong lebih cepat menangani msalah . Makasih ..",1,Negatif
"Awal nya lancar, makin kesini makin payah, setiap mau TF sistem sibuk terus... Mohon di perbaiki, makin kesini makin parah, transakasi banyak kendala...! Makasih",1,Negatif
"Apk yang bagus namun ,masih terjadi marak nya penipuan menggunakan apk dana,saat minta bantuan ke costumer dana,malah dibales secara singkat dan sepele,dan Blum ada konfirmasi dari pihak dana yang lengkap dan detail,tolong untuk pihak dana tingkatan lagi keamanan dan costumer yang niat kerja dan memberikan bantuan yang detail, bukan di bales denagn sepele dan singkat lalu menghilang,seperti tidak memperdulikan para keluhan pengguna apk dana",1,Negatif
"aplikasi apaan ini. harus upgrade premium dulu. saat mau upgrade premium,foto KTP selalu di tolak. mana sudah top up 100 ribu. jadi ga bisa diapa-apain uangnya....sumpah nyesel bgt pakai dana......",1,Negatif
"Top up e money tp tnyta saldo nya tdk bertambah, chat ke pusat bantuan tp ga ada respon yg memuaskan hanya di jwb otomatis by mesin, sdh bbrpa kali dan bbrp hari. Jd uang top up nya hilang entah kemana...mengecewakan. kapok pakai aplikasi ini",1,Negatif
"Tolong, respon nya. Uang saya tiba2 ke potong bima+ pdahal ga beli apa2 pakai bima+ aja nggak. Ngadu ke cs lama respon nya. Tolong dong. Saya uda terlanjur percaya sama dana.",1,Negatif
"Dana emang hadehh tadi dpt balesan gmail dari dana katanya akun saya udah di aktifin eh malah pas gw cba login ga bisa ad keterangan,Yah, Update aplikasi ke versi terbaru padahal di hp saya udah versi terbaru,dah gaje",1,Negatif
"Mau bayar pake DANA dari app game, pop up dana muncul dilayar, tapi langsung menuju home. Tidak ada konfirmasi untuk pembayaran keluar di layar. Mau transfer gagal terus karna gagal premium berulang kali, jadi saldo g bisa dikeluarkan dari DANA!",1,Negatif
"aplikasi GAK BERGUNA !!!! Mau bayar pakai QR code gagal dgn alasan blm KYC. Apa itu KY. Gak jelas. Semoga Allah bangkrut kan perusahaan aplikasi DANA ini. pembayaran paling ribet dan paling ngeselin. Saya tidak rekomendasi kan install atau melakukan pembayaran lewat aplikasi dana yg sangat tidak membantu seperti ini. verifikasi ribet, pembayaran ribet, semua serba ribet",1,Negatif
"Ini bagaimana sih, makin lemot dan gagal terus, tidak bisa transfer, alasannya keseringan cek, tidak seperti biasanya sebelum di update.",1,Negatif
"Sampah banget, update aja terus tapi makin jelek. Pas lagi dibutuhin malah ngehang gabisa dibuka, fiturnya lemot semua loading mulu, padahal sinyal bagus. Makin kesini makin jelek. Mending ganti flip aja. Sampah banget",1,Negatif
"Knpa ga bisa di upgrade.?? Uang sudah di transfer, skrng bingung mau di pake tp tdk bisa gara2 ga bisa di upgrade.. ktp semua sudah lengkap, knpa ini tdk bisa, padahal Saya hampir semua ATM sempet buat bahkan masih di gunakan...",1,Negatif
"Apasi harus ke premium,gua udah coba berkali kali malah gagal terus,apalagi saldo dana gua banyak,pasti jawabannya tuh buka app dana trs pencet riwayat,blabla bla,basi tau ga.",1,Negatif
"Aplikasi bangke top up berhasil laporan nya tapi uang tidak masuk ke saldo dana saya , mending klo sedikit sih ga masalah. Mana tanggung jawab nya maling aja bisa nya.",1,Negatif
"Setelaah top up kok saldo tdk bertambah ? Sedangkan saldo sudah terpotong dan laporan sudah sukses terkirim ke akun dana. Tolong di proses bos, sya butuh uang itu",1,Negatif
Aplikasi Dana sudah tidak Aman. Jadi takut pakenya. Saya Top Up saldo Dana tidak bertambah. Parah ini. Dikomplai disuruh tunggu 3 X 24 jam. Ya ampun jelas2 su di Top up ada buktinya Sudah komplai di live chat juga sama saja lama responnya. Harus beralih ke yg lain ini.,1,Negatif
"Yth DANA,Mengapa Orang sudah kirim dari Bank BCA ke aku DANA saya hampir 10 jam tidak ada masuk..?Tolong dong jngan buat susah,karena tujuan Pake DANA agar mudah bertransaksi..dan dulu ada WA CS yg bisa langsung menangani masalah..Sekarng RIBET!!!!",1,Negatif
Bisa ga si jangan terlalu banyak kendala:) capek banget lama lama sama dana yang Udah jadi no 1 tapi kurang kinerja Pembenaran masalah. Maaf bintang satu memang cocok untuk apk dana,1,Negatif
"Saya baru mengalami top up tidak masuk, padahal di mutasi pengirim transaksi sudah berhasil tapi saldo saya tidak bertambah. Tolong pihak dana bisa memberikan tanggung jawab. Bukti transaksi bisa saya buktikan!!",1,Negatif
"Transaksi Sukses tapi tidak menambah saldo, giliran transaksi receh lancar banget. Di atas 1 juta nggak nambah saldo!! penanganannya lambat di suruh nunggu sampe 2 Hari ...gak jelas bangeetttt",1,Negatif
"Kasih 2 dulu, kalo masalah ku sudah teratasi nanti ki tambah Ini barusan saya top up 200k, nah di mbanking saya tertulis sudah berhasil dan saldo saya juga sudah terpotong tapi diakun dana saldonya belum masuk, sudah saya coba refresh tetep gk bisa masuk saldonya. Nomer virtual nya juga saya cek udh sama seperti yang diakun dana. Itu kenapa ya, mohon di tindak lanjuti",2,Negatif
"awal"" sangat mudah dan nyaman transaksi dengan dana tapi skrng sudah tidak membuat costumer merasa nyaman apalagi dengan proses nya yg lemot saldo agak lama masuk dan transfer saya sudah 2 x pending yg gk jelas",1,Negatif
